https://w3id.org/polifonia/ontology/music-meta/AnnotationMethod	http://www.wikidata.org/entity/Q1955297	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicEnsembleMembership	http://www.wikidata.org/entity/Q32178211	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicEnsembleMembership	http://www.wikidata.org/entity/Q1033032	1.0
https://w3id.org/polifonia/ontology/music-meta/Publisher	http://www.wikidata.org/entity/Q3719391	1.0
https://w3id.org/polifonia/ontology/music-meta/Publisher	http://www.wikidata.org/entity/Q1917775	1.0
https://w3id.org/polifonia/ontology/music-meta/Section	http://www.wikidata.org/entity/Q1274902	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicEntity	http://www.wikidata.org/entity/Q32178211	1.0
https://w3id.org/polifonia/ontology/music-meta/Text	http://www.wikidata.org/entity/Q2956176	1.0
https://w3id.org/polifonia/ontology/music-meta/MediumOfPerformance	http://www.wikidata.org/entity/Q117116608	1.0
https://w3id.org/polifonia/ontology/core/Collection	http://www.wikidata.org/entity/Q17518883	1.0
https://w3id.org/polifonia/ontology/core/Collection	http://www.wikidata.org/entity/Q245596	1.0
https://w3id.org/polifonia/ontology/music-projection/Mode	http://www.wikidata.org/entity/Q1058106	1.0
https://w3id.org/polifonia/ontology/music-projection/Key	http://www.wikidata.org/entity/Q1117156	1.0
https://w3id.org/polifonia/ontology/music-projection/Key	http://www.wikidata.org/entity/Q42935438	1.0
https://w3id.org/polifonia/ontology/music-projection/CadenceType	http://www.wikidata.org/entity/Q721385	0.99
https://w3id.org/polifonia/ontology/music-projection/CadenceType	http://www.wikidata.org/entity/Q4993817	1.0
https://w3id.org/polifonia/ontology/music-projection/CadenceType	http://www.wikidata.org/entity/Q2932658	0.99
https://w3id.org/polifonia/ontology/music-projection/Chord	http://www.wikidata.org/entity/Q1798603	1.0
https://w3id.org/polifonia/ontology/music-projection/Chord	http://www.wikidata.org/entity/Q1051772	1.0
https://w3id.org/polifonia/ontology/music-projection/Chord	http://www.wikidata.org/entity/Q5104974	1.0
https://w3id.org/polifonia/ontology/music-projection/Clef	http://www.wikidata.org/entity/Q1099153	1.0
https://w3id.org/polifonia/ontology/music-projection/Pitch	http://www.wikidata.org/entity/Q60630	1.0
https://w3id.org/polifonia/ontology/music-projection/IntervalQuality	http://www.wikidata.org/entity/Q1349335	1.0
https://w3id.org/polifonia/ontology/music-projection/IntervalQuality	http://www.wikidata.org/entity/Q189962	1.0
https://w3id.org/polifonia/ontology/music-projection/IntervalQuality	http://www.wikidata.org/entity/Q38276128	1.0
https://w3id.org/polifonia/ontology/music-projection/Cadence	http://www.wikidata.org/entity/Q3191747	1.0
https://w3id.org/polifonia/ontology/music-projection/NaturalAccidental	http://www.wikidata.org/entity/Q20640663	0.99
https://w3id.org/polifonia/ontology/music-projection/NaturalAccidental	http://www.wikidata.org/entity/Q1662735	0.99
https://w3id.org/polifonia/ontology/music-representation/AnnotationType	http://www.wikidata.org/entity/Q1955297	1.0
https://w3id.org/polifonia/ontology/music-representation/AnnotationType	http://www.wikidata.org/entity/Q2843815	0.99
https://w3id.org/polifonia/ontology/music-representation/MusicProjection	http://www.wikidata.org/entity/Q492264	1.0
https://w3id.org/polifonia/ontology/music-representation/Annotation	http://www.wikidata.org/entity/Q1955297	1.0
